cv_cycle,split,method,SMILES,Name,Sol,Sol_prob,Sol_pred
8,scaffold,chemprop_st,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,Mol1034,1,0.7376710951328278,1
8,scaffold,chemprop_st,O=C(O)c1ccc(COc2ccc(/C=C3\SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)cc1,Mol3300,0,0.2487733181566,0
8,scaffold,chemprop_st,CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,Mol1458,1,0.3243128716945648,0
8,scaffold,chemprop_st,CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,Mol1162,1,0.6849227726459504,1
8,scaffold,chemprop_st,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,Mol1841,0,0.4949196547269821,0
8,scaffold,chemprop_st,COc1cc(OC)cc(-n2c(S)nnc2COc2cccc3ccccc23)c1,Mol3247,0,0.1983416721224785,0
8,scaffold,chemprop_st,COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,Mol3256,0,0.1887202180922031,0
8,scaffold,chemprop_st,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,Mol1126,1,0.6498176336288453,1
8,scaffold,chemprop_st,COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,Mol279,0,0.7079038977622986,1
8,scaffold,chemprop_st,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Mol1204,0,0.4202943056821823,0
8,scaffold,chemprop_st,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,Mol1054,0,0.7936350643634796,1
8,scaffold,chemprop_st,Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,Mol502,0,0.4270200535655021,0
8,scaffold,chemprop_st,CC(C)c1cnc(COc2ccc(Br)nc2)o1,Mol1224,1,0.6666161507368088,1
8,scaffold,chemprop_st,Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,Mol3205,0,0.4223277181386947,0
8,scaffold,chemprop_st,CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,Mol1468,1,0.485426789522171,0
8,scaffold,chemprop_st,Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,Mol1090,1,0.3942132577300071,0
8,scaffold,chemprop_st,CCOc1ccccc1CNCCc1c[nH]c2ccccc12,Mol1108,1,0.5309297978878021,1
8,scaffold,chemprop_st,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Mol629,0,0.3743763744831085,0
8,scaffold,chemprop_st,COc1ccc(CCC(=O)N2CCCNCC2)cc1,Mol190,1,0.9119158446788788,1
8,scaffold,chemprop_st,COc1ccc(NC(=O)c2snnc2C)c(OC)c1,Mol827,0,0.2694808915257454,0
8,scaffold,chemprop_st,C#CCN1CCC[C@H]1C(=O)Nc1cnn(-c2ncccn2)c1,Mol1087,1,0.8860241830348968,1
8,scaffold,chemprop_st,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,Mol915,1,0.8559790253639221,1
8,scaffold,chemprop_st,CCc1noc(COc2c(C)ccnc2Cl)n1,Mol3494,0,0.7269495725631714,1
8,scaffold,chemprop_st,CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1,Mol3139,0,0.3793621778488159,0
8,scaffold,chemprop_st,NC(=O)C1(CCCc2ccccn2)CCNCC1,Mol1682,1,0.956808340549469,1
8,scaffold,chemprop_st,CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,Mol933,1,0.7662587106227875,1
8,scaffold,chemprop_st,CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,Mol934,1,0.8178586781024932,1
8,scaffold,chemprop_st,Cc1cccc(N(C)C(=O)COC2CCCC2)n1,Mol1294,1,0.8667067766189576,1
8,scaffold,chemprop_st,FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,Mol1080,1,0.2913783051073551,0
8,scaffold,chemprop_st,Cc1ccc(-c2cnc(N)cn2)c2cccnc12,Mol1305,1,0.5760555893182755,1
8,scaffold,chemprop_st,O=C1CN(C(=O)c2ccc(F)cc2)CCN1,Mol1133,1,0.8708037495613098,1
8,scaffold,chemprop_st,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,Mol1061,0,0.4610892623662949,0
8,scaffold,chemprop_st,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,Mol755,0,0.8558298766613006,1
8,scaffold,chemprop_st,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,Mol1444,0,0.5781048119068146,1
8,scaffold,chemprop_st,N#Cc1ccsc1NC(=O)c1ccccn1,Mol3316,0,0.6035062462091446,1
8,scaffold,chemprop_st,COc1ccc(-c2[nH]c3ncccc3c2CN(C)CCOc2ccccc2OC)cc1,Mol3218,0,0.4321898311376572,0
8,scaffold,chemprop_st,CC(C)NC(=O)Cn1nnnc1C(C)(C)C,Mol505,1,0.6293294787406921,1
8,scaffold,chemprop_st,O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,Mol563,1,0.5264349162578583,1
8,scaffold,chemprop_st,CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,Mol1000,1,0.3322715863585472,0
8,scaffold,chemprop_st,Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,Mol421,1,0.8548858761787415,1
8,scaffold,chemprop_st,Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,Mol577,0,0.4434570252895355,0
8,scaffold,chemprop_st,O=C(O)c1ccc(N2CCCC2)c(F)c1,Mol289,1,0.7520386159420014,1
8,scaffold,chemprop_st,O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,Mol1633,1,0.7873315662145615,1
8,scaffold,chemprop_st,Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,Mol1309,0,0.5978353142738342,1
8,scaffold,chemprop_st,O=C(CC1CCCC1)NCc1nnc2n1CCC2,Mol1582,1,0.8757333338260651,1
8,scaffold,chemprop_st,Cn1ncc2c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ncnc21,Mol3486,0,0.3470987729728222,0
8,scaffold,chemprop_st,CCc1cc2c(=O)[nH]c(-c3ccccn3)nc2s1,Mol3404,1,0.2945107668638229,0
8,scaffold,chemprop_st,Cc1cc(NC(=O)CN(C)c2c(F)cccc2F)on1,Mol3441,1,0.6692667603492737,1
8,scaffold,chemprop_st,c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,Mol1746,0,0.3914258748292923,0
8,scaffold,chemprop_st,O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,Mol1745,1,0.5994733721017838,1
8,scaffold,chemprop_st,CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,Mol1435,1,0.979383820295334,1
8,scaffold,chemprop_st,O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,Mol1792,1,0.899870240688324,1
8,scaffold,chemprop_st,CCC(C)(C)c1ccc(Oc2ccc(NC(=O)Nc3ccccc3OC)cc2)cc1,Mol3447,0,0.195532738789916,0
8,scaffold,chemprop_st,CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,Mol816,1,0.95059996843338,1
8,scaffold,chemprop_st,CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,Mol1570,0,0.2604023195803165,0
8,scaffold,chemprop_st,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,Mol1510,0,0.5121855646371841,1
8,scaffold,chemprop_st,COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,Mol1201,1,0.7331209897994995,1
8,scaffold,chemprop_st,Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,Mol511,0,0.2184952586889267,0
8,scaffold,chemprop_st,Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,Mol1190,0,0.5219377189874649,1
8,scaffold,chemprop_st,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,Mol1482,1,0.4449908941984176,0
8,scaffold,chemprop_st,COc1cc2c(c(OC)c1OC)CCNC(=O)C2,Mol1757,1,0.758570796251297,1
8,scaffold,chemprop_st,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,Mol786,0,0.5042749106884002,1
8,scaffold,chemprop_st,CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,Mol1170,1,0.7581319689750672,1
8,scaffold,chemprop_st,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,Mol341,0,0.4583496361970901,0
8,scaffold,chemprop_st,Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,Mol1260,1,0.8557130038738251,1
8,scaffold,chemprop_st,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,Mol710,0,0.3006121978163719,0
8,scaffold,chemprop_st,O=C(CCCOc1ccccc1)N1CCCC1,Mol1564,1,0.8521197199821472,1
8,scaffold,chemprop_st,CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,Mol923,1,0.7428451418876648,1
8,scaffold,chemprop_st,Cc1cccnc1NC(=O)CCn1cnc2ccccc21,Mol431,1,0.7425890147686005,1
8,scaffold,chemprop_st,Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,Mol842,1,0.9161897540092468,1
8,scaffold,chemprop_st,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,Mol44,1,0.566588106751442,1
8,scaffold,chemprop_st,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,Mol1692,1,0.7394773900508881,1
8,scaffold,chemprop_st,Cn1cnnc1CNc1ccccc1C#N,Mol825,1,0.8234529554843902,1
8,scaffold,chemprop_st,N#Cc1ccc(COc2ccccc2C#N)cc1,Mol3386,0,0.453402903676033,0
8,scaffold,chemprop_st,Cc1cc(OCc2cc(C#N)ccc2F)ccc1N,Mol3327,0,0.4893520683050155,0
8,scaffold,chemprop_st,Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,Mol1119,1,0.3423849925398826,0
8,scaffold,chemprop_st,Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,Mol1094,1,0.726684957742691,1
8,scaffold,chemprop_st,CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,Mol572,1,0.7719528794288635,1
8,scaffold,chemprop_st,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,Mol74,0,0.6869310677051544,1
8,scaffold,chemprop_st,Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,Mol677,1,0.5938830673694611,1
8,scaffold,chemprop_st,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,Mol1441,1,0.3981234073638916,0
8,scaffold,chemprop_st,Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,Mol496,1,0.9363562941551208,1
8,scaffold,chemprop_st,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,Mol760,1,0.7658335924148559,1
8,scaffold,chemprop_st,Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,Mol949,0,0.3150481212884187,0
8,scaffold,chemprop_st,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,Mol1572,1,0.1496125146746635,0
8,scaffold,chemprop_st,COc1ccc(Br)c(-c2nnc(N)o2)c1,Mol379,0,0.2126481592655182,0
8,scaffold,chemprop_st,Cc1nnc(-c2cccc(C(=O)O)c2)o1,Mol1726,1,0.7406605750322341,1
8,scaffold,chemprop_st,O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,Mol3307,0,0.2398636899888515,0
8,scaffold,chemprop_st,O=C1CCCc2c1[nH]c1cc(-n3ccnc3-c3ccncc3)ccc21,Mol1360,0,0.321486234664917,0
8,scaffold,chemprop_st,CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,Mol1634,0,0.978354835510254,1
8,scaffold,chemprop_st,COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,Mol1192,1,0.8408697187900543,1
8,scaffold,chemprop_st,CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,Mol215,1,0.8877798676490783,1
8,scaffold,chemprop_st,CCN1CCC(Nc2ncnc3c2cnn3C)CC1,Mol442,1,0.864419448375702,1
8,scaffold,chemprop_st,COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,Mol250,1,0.4445051312446594,0
8,scaffold,chemprop_st,COc1ccc(CNCc2cccc3ccccc23)cc1,Mol726,1,0.3762435734272003,0
8,scaffold,chemprop_st,CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,Mol1823,1,0.9711886942386628,1
8,scaffold,chemprop_st,O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,Mol1611,1,0.9147318363189696,1
8,scaffold,chemprop_st,O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,Mol987,1,0.8560698866844177,1
8,scaffold,chemprop_st,COc1cc(CNc2nc3ccccc3nc2C)ccn1,Mol1354,0,0.6264884769916534,1
8,scaffold,chemprop_st,COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,Mol3251,0,0.169594344869256,0
8,scaffold,chemprop_st,CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,Mol1007,0,0.4620083838701248,0
8,scaffold,chemprop_st,Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1,Mol3144,0,0.2576931022107601,0
8,scaffold,chemprop_st,Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,Mol877,1,0.7341451942920685,1
8,scaffold,chemprop_st,O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,Mol1194,1,0.8219714105129242,1
8,scaffold,chemprop_st,CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,Mol1457,1,0.347514770925045,0
8,scaffold,chemprop_st,N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,Mol917,0,0.2254215508699417,0
9,scaffold,chemprop_st,CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,Mol3349,0,0.112464165687561,0
9,scaffold,chemprop_st,Brc1cc2c(cc1Cn1cncn1)OCCCO2,Mol1176,1,0.7431492209434509,1
9,scaffold,chemprop_st,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,Mol1526,0,0.4415196478366852,0
9,scaffold,chemprop_st,O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,Mol1620,0,0.3147758349776268,0
9,scaffold,chemprop_st,CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1,Mol3201,0,0.2280292585492134,0
9,scaffold,chemprop_st,CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,Mol1736,0,0.190277849137783,0
9,scaffold,chemprop_st,CCc1ccc(-c2nccn2Cc2c(C)nn(CC)c2C)o1,Mol516,1,0.8608239769935608,1
9,scaffold,chemprop_st,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,Mol3160,0,0.3004899188876152,0
9,scaffold,chemprop_st,O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,Mol228,1,0.6028426945209503,1
9,scaffold,chemprop_st,CCCCOc1ccc(-c2cc3c(=O)[nH]ccn3n2)cc1,Mol3226,0,0.085960204154253,0
9,scaffold,chemprop_st,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,Mol1153,1,0.7320145606994629,1
9,scaffold,chemprop_st,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,Mol26,0,0.2339342549443245,0
9,scaffold,chemprop_st,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,Mol23,0,0.3870373904705048,0
9,scaffold,chemprop_st,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,Mol589,0,0.1592653162777423,0
9,scaffold,chemprop_st,Nc1nc2c3ccccc3oc2c2ccccc12,Mol3128,0,0.1113870054483413,0
9,scaffold,chemprop_st,CCOc1ncccc1C(=O)Nc1sccc1C#N,Mol3291,0,0.4617636799812317,0
9,scaffold,chemprop_st,O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1,Mol1427,1,0.1672138378024101,0
9,scaffold,chemprop_st,O=C(c1ccco1)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,Mol3381,1,0.9141256034374236,1
9,scaffold,chemprop_st,Clc1ccc(NCc2ccoc2)nn1,Mol482,1,0.0890594225376844,0
9,scaffold,chemprop_st,Cc1ccc(CNC(=O)c2cccnc2)n1C,Mol1075,1,0.9691639363765716,1
9,scaffold,chemprop_st,O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,Mol1368,1,0.8798182845115662,1
9,scaffold,chemprop_st,O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,Mol1324,1,0.6732103377580643,1
9,scaffold,chemprop_st,CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,Mol1775,1,0.2473423257470131,0
9,scaffold,chemprop_st,N#Cc1cnn(-c2ccc(F)cc2)c1N,Mol3315,1,0.1918341755867004,0
9,scaffold,chemprop_st,CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,Mol1272,1,0.9351856529712675,1
9,scaffold,chemprop_st,COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,Mol921,1,0.3564277663826942,0
9,scaffold,chemprop_st,CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1,Mol1528,1,0.7258596956729889,1
9,scaffold,chemprop_st,CCc1c(N)cnn1-c1ccccc1C,Mol576,1,0.8103216707706451,1
9,scaffold,chemprop_st,Cc1nn(-c2ccccc2)c(C)c1CN,Mol3366,1,0.9230619490146637,1
9,scaffold,chemprop_st,Cc1ccccc1-n1nc(C(C)(C)C)cc1N,Mol939,1,0.1907064631581306,0
9,scaffold,chemprop_st,CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,Mol1261,1,0.65418741106987,1
9,scaffold,chemprop_st,Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,Mol1387,1,0.4592607885599136,0
9,scaffold,chemprop_st,CN(C)c1ncn(-c2cccc(N)c2)n1,Mol831,1,0.6468709290027619,1
9,scaffold,chemprop_st,Cc1nc2ccc(C(=O)NCCCN3Cc4ccccc4C3)cc2[nH]1,Mol3362,1,0.5698183566331864,1
9,scaffold,chemprop_st,O=C(Cc1cccs1)NCc1ccccc1F,Mol1490,1,0.7930728435516358,1
9,scaffold,chemprop_st,COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,Mol1036,0,0.569292026758194,1
9,scaffold,chemprop_st,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,Mol1651,1,0.8593337714672089,1
9,scaffold,chemprop_st,Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,Mol1285,0,0.1355476886034012,0
9,scaffold,chemprop_st,O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,Mol144,0,0.018872651271522,0
9,scaffold,chemprop_st,O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,Mol3213,0,0.0649312991648912,0
9,scaffold,chemprop_st,Cc1cc(F)ccc1S(=O)(=O)N1CCCc2cnc(N3CCOCC3)nc21,Mol3261,0,0.120032599940896,0
9,scaffold,chemprop_st,Cc1nnc(NCc2cccnc2)c2ccccc12,Mol1017,1,0.7079794853925705,1
9,scaffold,chemprop_st,Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,Mol929,1,0.8907609701156616,1
9,scaffold,chemprop_st,O=C(CCOc1ccccc1)N1CCCC1,Mol221,1,0.915398234128952,1
9,scaffold,chemprop_st,O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,Mol1382,0,0.6239437609910965,1
9,scaffold,chemprop_st,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,Mol915,1,0.9494724810123444,1
9,scaffold,chemprop_st,O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,Mol532,1,0.5234292477369309,1
9,scaffold,chemprop_st,CN(Cc1ccccn1)c1nc2ccccc2o1,Mol954,1,0.6852763384580612,1
9,scaffold,chemprop_st,Nc1ccc(N2C(=O)CCCC2=O)cc1,Mol3478,1,0.8796049952507019,1
9,scaffold,chemprop_st,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Mol3368,1,0.9998976051807404,1
9,scaffold,chemprop_st,Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,Mol1077,1,0.2407840237021446,0
9,scaffold,chemprop_st,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,Mol185,1,0.4060221999883652,0
9,scaffold,chemprop_st,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,Mol1678,0,0.0831244617700576,0
9,scaffold,chemprop_st,COc1cc2c(cc1NC(C)=O)oc1ccccc12,Mol1336,1,0.2135728925466537,0
9,scaffold,chemprop_st,Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,Mol1353,1,0.6927304625511169,1
9,scaffold,chemprop_st,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,Mol43,0,0.2553562179207801,0
9,scaffold,chemprop_st,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,Mol798,0,0.7051743865013123,1
9,scaffold,chemprop_st,Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,Mol1351,1,0.8876691281795501,1
9,scaffold,chemprop_st,Cc1c(Cl)cccc1NC(=O)C(C)N1CCCN(c2nccs2)CC1,Mol1183,1,0.6607884168624878,1
9,scaffold,chemprop_st,CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,Mol433,1,0.8399159729480743,1
9,scaffold,chemprop_st,O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,Mol261,1,0.4487113088369369,0
9,scaffold,chemprop_st,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,Mol262,1,0.7684378683567047,1
9,scaffold,chemprop_st,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,Mol258,0,0.2481512382626533,0
9,scaffold,chemprop_st,O=C(CN1CCc2ccccc21)N1CCNC1=O,Mol1327,1,0.9057622492313384,1
9,scaffold,chemprop_st,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,Mol1444,0,0.4857274085283279,0
9,scaffold,chemprop_st,Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,Mol1257,1,0.7321485877037048,1
9,scaffold,chemprop_st,O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,Mol521,0,0.1387452818453312,0
9,scaffold,chemprop_st,CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,Mol335,0,0.169376590847969,0
9,scaffold,chemprop_st,CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,Mol219,0,0.96472647190094,1
9,scaffold,chemprop_st,c1cncc(-c2ccnn2CN2CCOCC2)c1,Mol3272,0,0.974536556005478,1
9,scaffold,chemprop_st,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,Mol286,1,0.0379049078561365,0
9,scaffold,chemprop_st,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,Mol3279,0,0.0350681509822607,0
9,scaffold,chemprop_st,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,Mol834,0,0.7877401232719421,1
9,scaffold,chemprop_st,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,Mol1710,1,0.6694747149944306,1
9,scaffold,chemprop_st,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,Mol822,0,0.1338063962757587,0
9,scaffold,chemprop_st,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,Mol794,1,0.7663502097129822,1
9,scaffold,chemprop_st,CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,Mol1592,1,0.9912856101989748,1
9,scaffold,chemprop_st,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,Mol281,1,0.9343030273914336,1
9,scaffold,chemprop_st,Cc1cccc(Nc2ccc(C3CCN(C(=O)c4cc5cc(F)ccc5n4C)CC3)nc2)n1,Mol3189,0,0.3857246160507202,0
9,scaffold,chemprop_st,N#CCc1ccc(NC(=O)C2CC2)cc1,Mol3398,1,0.5496431976556778,1
9,scaffold,chemprop_st,Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,Mol1266,0,0.1351038441061973,0
9,scaffold,chemprop_st,Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,Mol3303,0,0.0615012545138597,0
9,scaffold,chemprop_st,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,Mol1013,1,0.6263711094856262,1
9,scaffold,chemprop_st,C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,Mol1078,0,0.1218143604695796,0
9,scaffold,chemprop_st,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Mol696,0,0.2819181814789772,0
9,scaffold,chemprop_st,COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,Mol1411,1,0.403774681687355,0
9,scaffold,chemprop_st,CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,Mol322,1,0.6243740946054459,1
9,scaffold,chemprop_st,Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,Mol1798,1,0.5039416015148163,1
9,scaffold,chemprop_st,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,Mol1098,0,0.4739544719457626,0
9,scaffold,chemprop_st,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,Mol259,0,0.7250470101833344,1
9,scaffold,chemprop_st,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,Mol260,0,0.4953813552856445,0
